"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Repeatable","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Race","DilemmaButtonText","","Assistant","Make the changes!","PSG_30000023","","Transaction = -1.5;","TRUE","","","","Make the changes!","Make the changes!","Make the changes!","Make the changes!","Make the changes!","Make the changes!","Make the changes!","Make the changes!","Make the changes!"
"Race","DilemmaButtonText","","Assistant","Let it be!","PSG_30000024","","PartRiskLevel = +3;","TRUE","","","","Let it be!","Let it be!","Let it be!","Let it be!","Let it be!","Let it be!","Let it be!","Let it be!","Let it be!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000025","Type = Dilemma74;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemma74;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000026","","MailButton = PSG_30000027; MailButton = PSG_30000028","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000027","","Transaction = -0.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000028","","Improveability = -1;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000029","Type = Dilemma44;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemma44;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000030","","MailButton = PSG_30000031; MailButton = PSG_30000032","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000031","","Transaction = -0.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000032","","TyreWear = -1;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000033","Type = Dilemma45;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemma45;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000034","","MailButton = PSG_30000035; MailButton = PSG_30000036","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000035","","Transaction = -0.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000036","","TyreHeating = -1;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000037","Type = Dilemma46;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemma46;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000038","","MailButton = PSG_30000039; MailButton = PSG_30000040","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000039","","Transaction = -1.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000040","","FuelEfficiency = -2;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000041","Type = Dilemma47;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemma47;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000042","","MailButton = PSG_30000043; MailButton = PSG_30000044","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000043","","Transaction = -1.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000044","","Improveability = -2;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000045","Type = Dilemm48;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemm48;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000046","","MailButton = PSG_30000047; MailButton = PSG_30000048","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000047","","Transaction = -1.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000048","","TyreWear = -2;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Design","Dilemma","Type = Header;","Engineer","Problem found with ECU","PSG_30000049","Type = Dilemma49;","MailType = Dilemma; MailGroup = Team","TRUE","","","","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU","Problem found with ECU"
"Design","Dilemma","Type = Dilemma49;","Engineer","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","PSG_30000050","","MailButton = PSG_30000051; MailButton = PSG_30000052","TRUE","","","","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…","Hi {Player:FirstName},

I've spotted a problem with the electronic control unit. I should have seen it sooner!

We can fix it, but it's going to cost us… If we don't act now, I'm worried that we'll lose some of our chassis effectiveness…"
"Design","DilemmaButtonText","","Engineer","Relax, we can afford it!","PSG_30000051","","Transaction = -1.5;","TRUE","","","","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!","Relax, we can afford it!"
"Design","DilemmaButtonText","","Engineer","Too expensive!","PSG_30000052","","TyreHeating = -2;","TRUE","","","","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!","Too expensive!"
"Staff","Dilemma","Type = Header;","AnyDriver","Trying something new. ","PSG_30000053","Type = Dilemma50;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. "
"Staff","Dilemma","Type = Dilemma50;","AnyDriver","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","PSG_30000054","","MailButton = PSG_30000055; MailButton = PSG_30000056; MailButton = PSG_30000057; SetSubject = AnyDriver","TRUE","","","","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?"
"Staff","DilemmaButtonText","","AnyDriver","Give this a try. ","PSG_30000055","","AddPersonalityTrait = 127;","TRUE","","","","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. "
"Staff","DilemmaButtonText","","AnyDriver","I think you should give this a go. ","PSG_30000056","","AddPersonalityTrait = 129;","TRUE","","","","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. "
"Staff","DilemmaButtonText","","AnyDriver","Well, have you considered this?","PSG_30000057","","AddPersonalityTrait = 131;","TRUE","","","","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?"
"Staff","Dilemma","Type = Header;","AnyDriver","Trying something new. ","PSG_30000058","Type = Dilemma51;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. "
"Staff","Dilemma","Type = Dilemma51;","AnyDriver","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","PSG_30000059","","MailButton = PSG_30000060; MailButton = PSG_30000061; MailButton = PSG_30000062; SetSubject = AnyDriver","TRUE","","","","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?"
"Staff","DilemmaButtonText","","AnyDriver","Give this a try. ","PSG_30000060","","AddPersonalityTrait = 133;","TRUE","","","","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. "
"Staff","DilemmaButtonText","","AnyDriver","I think you should give this a go. ","PSG_30000061","","AddPersonalityTrait = 135;","TRUE","","","","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. "
"Staff","DilemmaButtonText","","AnyDriver","Well, have you considered this?","PSG_30000062","","AddPersonalityTrait = 137;","TRUE","","","","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?"
"Staff","Dilemma","Type = Header;","AnyDriver","Trying something new. ","PSG_30000063","Type = Dilemma52;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. "
"Staff","Dilemma","Type = Dilemma52;","AnyDriver","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","PSG_30000064","","MailButton = PSG_30000065; MailButton = PSG_30000066; MailButton = PSG_30000067; SetSubject = AnyDriver","TRUE","","","","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?"
"Staff","DilemmaButtonText","","AnyDriver","Give this a try. ","PSG_30000065","","AddPersonalityTrait = 227;","TRUE","","","","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. "
"Staff","DilemmaButtonText","","AnyDriver","I think you should give this a go. ","PSG_30000066","","AddPersonalityTrait = 229;","TRUE","","","","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. ","I think you should give this a go. "
"Staff","DilemmaButtonText","","AnyDriver","Well, have you considered this?","PSG_30000067","","AddPersonalityTrait = 231;","TRUE","","","","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?","Well, have you considered this?"
"Staff","Dilemma","Type = Header;","AnyDriver","Trying something new. ","PSG_30000068","Type = Dilemma53;","MailType = Dilemma; MailGroup = Drivers","TRUE","","","","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. ","Trying something new. "
"Staff","Dilemma","Type = Dilemma53;","AnyDriver","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","PSG_30000069","","MailButton = PSG_30000070; MailButton = PSG_30000071; MailButton = PSG_30000072; SetSubject = AnyDriver","TRUE","","","","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?","Hey boss,

I want to test my skills in other types of racing! Which do you recommend?"
"Staff","DilemmaButtonText","","AnyDriver","Give this a try. ","PSG_30000070","","AddPersonalityTrait = 1233;","TRUE","","","","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. ","Give this a try. "
"Staff","DilemmaButtonText","","AnyDriver","You should just focus on becoming a star!","PSG_30000071","","AddPersonalityTrait = 293; Transaction = -3;","TRUE","","","","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!","You should just focus on becoming a star!"
